'neuron', 'neuron', 'delay', 'correlation coefficient'
16, 54, -3, -0.63006972473876133
47, 67, 1, -0.62876771323701275
70, 125, 2, -0.62811221906785975
70, 170, -3, -0.62779227004508287
17, 26, 1, -0.62721507564397361
47, 60, 0, -0.62678317052800891
11, 121, -1, -0.6267831705280088
56, 60, -1, -0.62678317052800869
17, 124, -2, -0.62615859977691923
60, 100, 2, -0.62615859977691923
48, 113, 3, -0.62469504755442429
40, 60, 0, -0.62451279711966967
40, 46, 3, -0.62410508266880549
66, 167, 2, -0.62404187617071893
8, 61, 2, -0.62360956446232352
8, 73, 2, -0.62360956446232352
112, 121, -1, -0.62347968638854978
66, 154, -2, -0.62328507330268201
64, 125, -1, -0.62319075573032612
11, 54, -3, -0.6231506730828722
103, 106, -1, -0.62292740247386336
38, 112, 3, -0.62284109890304973
50, 112, 3, -0.62284109890304973
112, 238, -3, -0.62284109890304973
124, 155, 2, -0.62254301747946716
11, 38, -2, -0.62217101683825515
11, 50, -2, -0.62217101683825515
11, 130, -2, -0.62217101683825515
11, 238, -2, -0.62217101683825515
66, 84, 1, -0.62192098717257838
54, 66, -2, -0.62164845137123714
11, 48, -3, -0.62163729523675471
8, 124, 1, -0.62116958099350639
105, 106, -2, -0.62017367294604231
105, 124, 2, -0.62017367294604231
154, 163, 1, -0.61910570499997475
16, 121, -2, -0.61905858602730945
17, 59, 1, -0.61901037446892548
17, 105, 1, -0.61901037446892548
59, 100, 1, -0.61814852000287934
59, 167, 1, -0.61814852000287934
105, 167, -1, -0.61814852000287912
64, 67, 0, -0.61812253776910064
48, 66, -2, -0.61801770116286314
66, 130, 2, -0.61801770116286314
84, 105, 1, -0.6179143806533246
27, 53, 3, -0.61761096085567668
43, 53, 3, -0.61761096085567668
61, 113, -1, -0.61746357079690228
53, 84, -2, -0.61721339984836765
53, 196, -3, -0.61695269723912427
76, 105, 3, -0.61631563442793658
58, 179, -3, -0.61538461538461542
45, 124, 2, -0.61533793698993489
66, 99, 2, -0.61533793698993489
46, 124, -1, -0.61518570647687643
12, 113, -1, -0.61518570647687632
45, 163, 1, -0.61510829042959891
48, 170, 3, -0.61468371938125754
40, 58, 1, -0.61411317053609527
38, 61, 1, -0.61352187484155041
