'neuron', 'neuron', 'delay', 'correlation coefficient'
194, 316, 3, 0.88823478819568824
136, 317, -3, 0.88823478819568824
129, 317, -3, 0.88823478819568824
95, 317, -3, 0.88823478819568824
16, 90, 2, 0.88756094822893183
246, 255, 1, 0.88741196746494244
246, 255, -1, 0.88741196746494244
141, 255, 1, 0.88741196746494244
141, 255, -1, 0.88741196746494244
141, 246, 1, 0.88741196746494244
141, 246, -1, 0.88741196746494244
128, 249, 1, 0.88741196746494244
51, 117, -1, 0.88741196746494244
51, 89, -1, 0.88741196746494244
51, 64, 1, 0.88741196746494244
89, 216, -1, 0.88741196746494222
43, 144, 1, 0.88741196746494222
43, 100, -1, 0.88741196746494222
43, 84, -1, 0.88741196746494222
26, 242, 1, 0.88741196746494222
26, 242, -1, 0.88741196746494222
18, 89, 1, 0.88741196746494222
4, 205, -1, 0.88678411255953682
216, 257, 0, 0.88640526042791834
133, 249, 0, 0.88640526042791834
122, 155, 0, 0.88640526042791834
51, 207, 0, 0.88640526042791834
51, 168, 0, 0.88640526042791834
51, 160, 0, 0.88640526042791834
29, 216, 0, 0.88640526042791834
323, 378, 3, 0.88526778974563902
127, 378, 3, 0.88526778974563902
63, 205, 2, 0.88475181405188241
120, 249, -3, 0.88388347648318466
120, 225, -3, 0.88388347648318466
120, 133, -3, 0.88388347648318466
223, 290, 0, 0.88388347648318444
197, 250, 0, 0.88388347648318444
193, 223, 0, 0.88388347648318444
171, 223, 0, 0.88388347648318444
158, 327, 0, 0.88388347648318444
5, 241, 3, 0.88388347648318433
4, 76, -1, 0.88356782465079131
90, 232, -3, 0.88345220859877227
69, 232, -3, 0.88345220859877216
169, 380, -1, 0.88323241702711641
93, 339, 1, 0.88273482950474969
188, 220, 1, 0.88273482950474957
166, 242, 1, 0.88273482950474957
133, 188, -1, 0.88273482950474957
51, 207, -1, 0.88273482950474957
51, 168, 1, 0.88273482950474957
51, 160, -1, 0.88273482950474957
46, 242, 1, 0.88273482950474957
39, 168, 1, 0.88273482950474957
26, 166, -1, 0.88273482950474957
26, 46, -1, 0.88273482950474957
1, 242, 1, 0.88273482950474957
1, 26, 1, 0.88273482950474957
216, 257, 1, 0.88273482950474946
29, 100, 1, 0.88273482950474946
29, 43, 1, 0.88273482950474946
18, 216, -1, 0.88273482950474946
43, 257, -1, 0.88273482950474935
188, 222, -1, 0.88225132497451486
242, 249, 2, 0.88191710368819687
216, 255, 2, 0.88191710368819687
216, 246, 2, 0.88191710368819687
173, 255, 2, 0.88191710368819687
173, 246, 2, 0.88191710368819687
141, 216, -2, 0.88191710368819687
141, 173, -2, 0.88191710368819687
128, 242, -2, 0.88191710368819687
117, 216, -2, 0.88191710368819687
117, 173, -2, 0.88191710368819687
100, 255, 2, 0.88191710368819687
100, 246, 2, 0.88191710368819687
100, 141, 2, 0.88191710368819687
100, 117, 2, 0.88191710368819687
84, 255, 2, 0.88191710368819687
84, 246, 2, 0.88191710368819687
84, 141, 2, 0.88191710368819687
84, 117, 2, 0.88191710368819687
51, 89, -2, 0.88191710368819687
43, 89, 2, 0.88191710368819687
43, 51, 2, 0.88191710368819687
26, 249, 2, 0.88191710368819687
26, 128, 2, 0.88191710368819687
18, 255, 2, 0.88191710368819687
18, 246, 2, 0.88191710368819687
18, 141, 2, 0.88191710368819687
18, 117, 2, 0.88191710368819687
169, 197, 3, 0.88166203004477395
158, 305, -3, 0.88166203004477384
63, 76, 2, 0.8814825547070535
166, 284, 3, 0.88070484592797926
46, 284, 3, 0.88070484592797926
1, 284, 3, 0.88070484592797926
218, 394, 3, 0.88070484592797915
135, 218, -3, 0.88070484592797915
81, 218, -3, 0.88070484592797915
17, 218, -3, 0.88070484592797915
63, 223, -3, 0.88022348777441295
380, 393, -3, 0.87902693710965629
139, 350, -3, 0.87865341503086969
207, 216, -2, 0.87831006565367986
188, 394, 2, 0.87831006565367986
188, 220, 2, 0.87831006565367986
162, 198, -2, 0.87831006565367986
160, 216, -2, 0.87831006565367986
