'neuron', 'neuron', 'delay', 'correlation coefficient'
10, 192, -3, -0.45643546458763834
138, 192, -3, -0.45643546458763834
88, 179, -3, -0.45564976420130821
17, 100, 2, -0.45479402682709769
17, 107, 2, -0.45479402682709769
181, 192, -2, -0.45479402682709769
57, 181, -3, -0.45464551469393277
40, 57, 2, -0.4543166948658699
117, 181, 3, -0.45374260648651504
46, 137, -3, -0.45336353831594189
137, 187, -3, -0.45329304240908064
17, 124, 3, -0.45226701686664544
17, 39, 3, -0.45226701686664533
17, 66, 3, -0.45226701686664528
47, 66, -3, -0.45226701686664528
47, 124, -3, -0.45226701686664528
88, 165, 0, -0.45208928784777058
43, 117, 3, -0.45173261160276129
187, 209, 3, -0.45057017362892193
78, 138, 1, -0.45056447298105096
47, 187, 2, -0.45020002998853192
6, 138, -3, -0.4495114626884496
6, 137, -3, -0.44951146268844949
28, 46, -2, -0.449395898573615
1, 6, 3, -0.44869633073220416
6, 20, -3, -0.44869633073220416
6, 98, -2, -0.44854459128672841
10, 223, -3, -0.44821072850039756
138, 223, -3, -0.44821072850039756
29, 138, -3, -0.44791400876468351
1, 138, -3, -0.4479140087646834
127, 171, 3, -0.44736842105263147
20, 47, -2, -0.44721359549995793
20, 88, -2, -0.44721359549995793
21, 47, -2, -0.44721359549995793
21, 88, -2, -0.44721359549995793
29, 39, 2, -0.44721359549995793
29, 47, 2, -0.44721359549995793
39, 88, 2, -0.44721359549995793
39, 192, -2, -0.44721359549995793
47, 127, 2, -0.44721359549995793
66, 192, -2, -0.44721359549995793
124, 192, -2, -0.44721359549995793
78, 181, -1, -0.44635530534324175
100, 165, 0, -0.44499415948998478
98, 223, 3, -0.44495505917568307
43, 44, 2, -0.44401576975360746
4, 137, -3, -0.44344210860729949
28, 138, -2, -0.44334327674055274
28, 46, 1, -0.44321043548195987
28, 46, -1, -0.44321043548195976
21, 162, 3, -0.44320263021395934
39, 223, -3, -0.44320263021395917
124, 223, -3, -0.44320263021395917
47, 165, -3, -0.44320263021395911
66, 223, -3, -0.44320263021395911
64, 179, -1, -0.44312936752559784
78, 127, 1, -0.44236099236939974
28, 39, -3, -0.44226898133585169
101, 192, -3, -0.44226898133585157
6, 10, -3, -0.44172610429938614
28, 126, -3, -0.44102642817049831
17, 137, 3, -0.44102642817049825
53, 187, -1, -0.44052432372120642
53, 137, -2, -0.44049349656876002
10, 28, 1, -0.44041516463602753
28, 39, 1, -0.44041516463602753
28, 162, -1, -0.44041516463602753
28, 192, 1, -0.44041516463602753
6, 43, -3, -0.43945110494626116
37, 53, 3, -0.43866924171262967
88, 171, -1, -0.43865950482368588
44, 78, 1, -0.43865950482368576
47, 181, -1, -0.43865950482368576
