'neuron', 'neuron', 'delay', 'correlation coefficient'
46, 113, -3, -0.83888841107370526
46, 171, -3, -0.83888841107370526
3, 212, -3, -0.83852549156242107
45, 127, -3, -0.83852549156242084
226, 354, 1, -0.837707816583391
64, 222, 0, -0.83743578935862362
89, 222, 0, -0.83743578935862362
45, 90, -2, -0.83704463867454115
186, 230, 3, -0.83666002653407567
42, 242, 3, -0.83642836100934259
242, 321, -3, -0.83642836100934259
168, 226, 3, -0.83562902179673326
26, 335, -1, -0.83482453643475241
12, 315, 1, -0.83482453643475207
135, 149, 2, -0.83405765622829908
149, 155, -2, -0.83405765622829908
149, 237, -2, -0.83405765622829908
127, 392, 1, -0.83393917371385395
106, 362, 1, -0.83316664999666568
18, 151, -1, -0.83256492991189657
151, 303, -1, -0.83256492991189646
15, 301, -2, -0.83205029433784361
180, 226, 2, -0.83205029433784361
226, 236, -2, -0.83205029433784361
91, 105, -1, -0.83153074992606379
91, 191, -1, -0.83153074992606379
111, 222, 2, -0.83152184062029988
12, 228, 0, -0.83045479853739979
45, 135, 0, -0.82951506200625302
45, 155, 0, -0.82951506200625302
45, 237, 0, -0.82951506200625302
3, 244, -3, -0.82915619758885006
1, 244, -3, -0.82915619758884995
180, 226, 3, -0.82915619758884995
226, 236, -3, -0.82915619758884995
15, 81, -3, -0.82915619758884962
15, 163, -3, -0.82915619758884962
15, 225, -3, -0.82915619758884962
38, 45, -2, -0.82868678914667482
45, 133, 2, -0.82868678914667482
45, 162, 2, -0.82868678914667482
45, 188, 2, -0.82868678914667482
31, 180, 3, -0.82783735438471573
60, 379, -1, -0.82766714006105269
135, 387, 0, -0.82727815169475682
155, 387, 0, -0.82727815169475682
237, 387, 0, -0.82727815169475682
89, 151, -2, -0.82714429464736328
138, 180, -3, -0.82572282384477036
138, 236, -3, -0.82572282384477036
18, 337, 0, -0.82547921185426598
41, 91, 2, -0.82430419677369482
91, 128, -2, -0.82430419677369482
119, 398, 2, -0.82394824678099299
80, 244, -2, -0.82199493652678646
102, 222, 0, -0.82158383625774911
111, 222, 0, -0.82158383625774911
151, 186, 0, -0.82158383625774911
137, 274, -3, -0.82142857142857129
214, 396, -1, -0.82132104762872171
224, 396, -1, -0.82132104762872171
354, 398, 3, -0.82095912236664681
15, 230, 2, -0.82095579399275209
242, 387, -1, -0.8209056819232412
51, 138, -2, -0.82076773429495486
138, 208, 2, -0.82076773429495486
103, 122, -3, -0.82067500430229201
3, 318, -3, -0.8206750043022919
89, 337, -1, -0.82041265414236708
12, 297, -1, -0.82041265414236697
157, 319, 2, -0.81946517852069034
135, 363, -3, -0.81928803037291376
155, 363, -3, -0.81928803037291376
237, 363, -3, -0.81928803037291376
45, 81, 2, -0.81918122795358106
45, 163, 2, -0.81918122795358106
135, 363, -2, -0.81918122795358106
155, 363, -2, -0.81918122795358106
237, 363, -2, -0.81918122795358106
135, 183, 3, -0.81831708838497152
155, 183, 3, -0.81831708838497152
183, 237, -3, -0.81831708838497152
46, 183, 3, -0.81831708838497141
90, 103, -2, -0.81817111505475049
51, 91, -1, -0.81800861292827354
91, 208, 1, -0.81800861292827354
127, 244, -1, -0.81702867390106437
3, 113, 0, -0.81649658092772615
3, 387, 2, -0.81649658092772603
25, 222, 0, -0.81649658092772603
154, 222, 0, -0.81649658092772603
84, 91, 0, -0.8164965809277257
38, 240, -1, -0.81635603585724226
133, 240, -1, -0.81635603585724226
162, 240, -1, -0.81635603585724226
188, 240, -1, -0.81635603585724226
22, 315, 2, -0.81434507104595533
33, 171, 2, -0.81434507104595533
40, 228, 2, -0.81434507104595533
107, 337, -2, -0.81434507104595533
154, 171, 2, -0.81434507104595533
381, 400, 2, -0.81434507104595533
90, 396, -3, -0.81343283582089543
34, 387, -2, -0.81314339805003011
65, 387, -2, -0.81314339805003011
88, 387, -2, -0.81314339805003011
97, 387, -2, -0.81314339805003011
198, 387, -2, -0.81314339805003011
12, 348, 1, -0.81266504133820938
61, 166, -1, -0.81266504133820927
34, 45, -1, -0.81266504133820916
45, 65, 1, -0.81266504133820916
45, 88, 1, -0.81266504133820916
45, 97, 1, -0.81266504133820916
45, 198, 1, -0.81266504133820916
40, 345, 3, -0.81242074845948664
79, 91, 3, -0.81242074845948664
276, 335, 3, -0.81242074845948664
115, 152, 1, -0.81240384046359604
25, 222, -1, -0.81227882753883296
102, 222, -1, -0.81227882753883296
154, 396, -1, -0.81227882753883296
111, 151, -1, -0.81227882753883285
45, 81, 3, -0.81114745823738765
45, 163, 3, -0.81114745823738765
3, 168, 0, -0.81099822490888906
35, 362, 3, -0.81088485407938315
242, 363, -3, -0.81088485407938304
221, 319, 3, -0.81088485407938271
60, 350, 3, -0.81034482758620685
84, 138, -1, -0.80985828719852559
157, 379, -1, -0.80857413688013824
113, 206, -2, -0.808290376865476
229, 241, 2, -0.808290376865476
90, 222, -3, -0.80788513346733271
113, 135, 2, -0.80757285308724824
113, 155, 2, -0.80757285308724824
113, 237, 2, -0.80757285308724824
34, 93, -3, -0.80694658478592907
65, 93, -3, -0.80694658478592907
85, 93, -3, -0.80694658478592907
88, 93, -3, -0.80694658478592907
93, 97, 3, -0.80694658478592907
93, 198, 3, -0.80694658478592907
93, 337, 3, -0.80694658478592907
89, 315, 3, -0.80694658478592873
21, 396, 0, -0.80606835497580553
125, 396, 0, -0.80606835497580553
187, 396, 0, -0.80606835497580553
234, 396, 0, -0.80606835497580553
28, 61, -3, -0.8056292332943622
39, 61, -3, -0.8056292332943622
90, 326, -2, -0.80560947270781047
31, 306, 1, -0.80550279066103281
111, 114, 0, -0.80429469235666984
25, 396, -1, -0.80363756341607961
102, 396, -1, -0.80363756341607961
151, 154, 1, -0.8036375634160795
